D1,D2,RR,EXP_PROB1,EXP_PROB0,AR,PROBZ
3000,3032,0.586893022,0.001090613,0.001858283,-0.00076767,0
3000,3033,0.684020876,0.001386882,0.002027544,-0.000640662,0
3000,3034,0.529047604,0.001663829,0.003144952,-0.001481123,0
3000,3035,0.610847197,0.015118304,0.024749731,-0.009631427,0
3000,3038,0.546191198,0.035399845,0.064812185,-0.02941234,0
3000,3039,0.451073933,0.016322701,0.03618631,-0.019863609,0
3000,3040,0.629676556,0.059307461,0.094187182,-0.034879721,0
3000,3044,0.594208488,0.007679377,0.012923708,-0.005244331,0
3000,3047,0.77227365,0.000251185,0.000325253,-0.000074068,0.008513088
3000,3051,0.630896109,0.019888663,0.031524466,-0.011635803,0
3000,3058,0.555103327,0.068519707,0.123435951,-0.054916244,0
3000,3059,0.632770935,0.056711887,0.089624671,-0.032912784,0
3000,3063,0.625962646,0.000251185,0.000401277,-0.000150092,1.42E-06
3000,3064,0.678268468,0.039459588,0.058176946,-0.018717358,0
3000,3065,0.741500131,0.001511401,0.002038302,-0.000526901,6.82E-14
3000,3066,0.703833114,0.000721351,0.001024889,-0.000303538,1.11E-09
3000,3067,0.666457418,0.013115268,0.019679079,-0.006563811,0
3000,3070,0.641956542,0.001047676,0.001632004,-0.000584328,0
3000,3071,0.507218086,0.000272653,0.000537547,-0.000264894,2.04E-13
3000,3072,0.583200799,0.024691226,0.042337434,-0.017646208,0
3000,3073,0.639059489,0.304957352,0.477197127,-0.172239775,0
3000,3074,1.003369433,0.000193219,0.00019257,6.49E-07,0.976437595
3000,3079,0.61843258,0.000154575,0.000249947,-0.000095372,0.000103397
3000,3084,0.758413808,0.000242597,0.000319874,-0.000077277,0.005611166
3000,3094,0.419316863,0.000704176,0.00167934,-0.000975164,0
3000,3095,0.713250602,0.00351229,0.004924342,-0.001412052,0
3000,3101,0.722860888,0.000167456,0.000231658,-0.000064202,0.006775403
3000,3103,0.827736157,0.000341353,0.000412394,-0.000071041,0.025424886
3000,3105,0.681826691,0.00044011,0.000645486,-0.000205376,2.03E-07
3000,3107,0.71085963,0.0001374,0.000193287,-0.000055887,0.00983789
3000,3109,0.915332748,0.000158869,0.000173564,-0.000014695,0.478431375
3000,3113,0.539946114,0.000122372,0.000226637,-0.000104265,8.33E-06
3000,3114,0.781489914,0.000120225,0.000153841,-0.000033616,0.082677406
3000,3116,0.79183744,0.000141694,0.000178943,-0.000037249,0.074734965
3000,3117,0.851060576,0.000249038,0.00029262,-0.000043582,0.104061403
3000,3118,0.793805197,0.002717946,0.003423945,-0.000705999,1.07E-14
3000,3119,0.67808434,0.000163163,0.000240623,-0.00007746,0.001326921
3000,3120,0.787105344,0.00092101,0.001170123,-0.000249113,3.11E-06
3000,3121,0.991044176,0.000787904,0.000795024,-7.12E-06,0.873119233
3000,3122,0.789891802,0.002005183,0.002538554,-0.000533371,1.18E-11
3000,3126,0.66195191,0.000145988,0.000220541,-0.000074553,0.00124429
3000,3130,0.610681954,0.000251185,0.000411318,-0.000160133,3.73E-07
3000,3131,0.657187265,0.006537239,0.0099473,-0.003410061,0
3000,3132,0.688776508,0.000794344,0.001153269,-0.000358925,1.09E-11
3000,3134,0.688478659,0.000345647,0.000502045,-0.000156398,7.25E-06
3000,3136,0.831316956,0.000276947,0.000333143,-0.000056196,0.049241803
3000,3137,0.694447274,0.000328472,0.000472998,-0.000144526,0.0000195
3000,3138,0.594557281,0.004306634,0.00724343,-0.002936796,0
3000,3139,0.658494859,0.062836925,0.095425081,-0.032588156,0
3000,3140,0.71536992,0.042602615,0.059553266,-0.016950651,0
3000,3141,0.633655607,0.037624009,0.059376116,-0.021752107,0
3000,3142,0.702474524,0.047388003,0.067458678,-0.020070675,0
3000,3143,0.673300011,0.037123787,0.055137065,-0.018013278,0
3000,3144,0.578133362,0.000682707,0.001180881,-0.000498174,0
3000,3145,0.595879538,0.000457285,0.000767411,-0.000310126,5.70E-13
3000,3146,0.674016086,0.008750668,0.012982877,-0.004232209,0
3000,3147,0.663807007,0.044891186,0.067626863,-0.022735677,0
3000,3148,0.630653913,0.000152428,0.000241699,-0.000089271,0.000219883
3000,3149,0.674925211,0.020438263,0.030282264,-0.009844001,0
3000,3150,0.622839814,0.005556116,0.008920618,-0.003364502,0
3000,3151,0.677645368,0.000805079,0.001188053,-0.000382974,8.99E-13
3000,3153,0.660911985,0.00239162,0.003618667,-0.001227047,0
3000,3154,0.488372314,0.000124519,0.000254967,-0.000130448,1.53E-07
3000,3156,0.542077796,0.000145988,0.000269311,-0.000123323,1.33E-06
3000,3157,0.641288787,0.118563396,0.184883002,-0.066319606,0
3000,3159,0.522964346,0.000719204,0.001375244,-0.00065604,0
3000,3160,0.749962667,0.000124519,0.000166033,-0.000041514,0.038841374
3000,3161,0.477033542,0.000214688,0.000450047,-0.000235359,1.05E-12
3000,3162,0.625121815,0.005648432,0.00903573,-0.003387298,0
3000,3163,0.620532321,0.00102406,0.001650293,-0.000626233,0
3000,3164,0.559231315,0.00024045,0.000429966,-0.000189516,4.03E-09
3000,3167,0.638141083,0.001468464,0.002301158,-0.000832694,0
3000,3168,0.643732127,0.026677086,0.041441284,-0.014764198,0
3000,3172,0.541417259,0.000410053,0.00075737,-0.000347317,4.44E-16
3000,3173,0.559840479,0.005186853,0.009264877,-0.004078024,0
3000,3175,0.582713421,0.001590835,0.002730048,-0.001139213,0
3000,3176,0.595677658,0.01215132,0.020399154,-0.008247834,0
3000,3177,0.528001848,0.0004122,0.00078068,-0.00036848,0
3000,3178,0.544438324,0.001139991,0.002093885,-0.000953894,0
3000,3180,0.559058758,0.004635106,0.008290911,-0.003655805,0
3000,3190,0.659053898,0.037825815,0.057394115,-0.0195683,0
3000,3191,0.749348171,0.000401466,0.000535754,-0.000134288,0.000198662
3000,3192,0.598252802,0.00030271,0.000505989,-0.000203279,5.97E-09
3000,3193,0.555392949,0.000914569,0.001646707,-0.000732138,0
3000,3196,0.467472704,0.008684115,0.018576732,-0.009892617,0
3000,3197,0.568718348,0.004169234,0.007330929,-0.003161695,0
3000,3201,0.741891397,0.000925304,0.001247223,-0.000321919,4.94E-09
3000,3202,0.580747963,0.000319885,0.000550815,-0.00023093,2.38E-10
3000,3203,0.629264731,0.003471499,0.005516755,-0.002045256,0
3000,3204,0.465836816,0.000781463,0.001677547,-0.000896084,0
3000,3205,1.269365936,0.007288645,0.005741958,0.001546687,0
3000,3206,0.639860275,0.057712331,0.090195209,-0.032482878,0
3000,3207,0.605904894,0.063440198,0.104703227,-0.041263029,0
3000,3208,0.651323407,0.001500667,0.002304027,-0.00080336,0
3000,3209,0.501663905,0.013010071,0.025933839,-0.012923768,0
3000,3210,0.594831203,0.000498075,0.000837339,-0.000339264,4.40E-14
3000,3211,0.789719543,0.001167901,0.00147888,-0.000310979,2.24E-07
3000,3212,1.773726232,0.00320958,0.001809513,0.001400067,0
3000,3213,1.872310605,0.000521691,0.000278635,0.000243056,0
3000,3214,0.921041684,0.003207433,0.003482398,-0.000274965,0.003032337
3000,3215,0.657315294,0.000298416,0.000453992,-0.000155576,2.65E-06
3000,3216,0.803015983,0.0004809,0.000598868,-0.000117968,0.00204317
3000,3217,0.549158919,0.001507107,0.002744392,-0.001237285,0
3000,3223,0.74089484,0.000186778,0.000252098,-0.00006532,0.008315398
3000,3224,0.57743435,0.003769915,0.006528734,-0.002758819,0
3000,3225,0.496917112,0.001975126,0.00397476,-0.001999634,0
3000,3227,0.608511626,0.000212541,0.00034928,-0.000136739,2.48E-06
3000,3228,0.716120927,0.000161016,0.000224844,-0.000063828,0.006273972
3000,3229,0.647385118,0.000225422,0.000348204,-0.000122782,0.0000231
3000,3230,0.777890364,0.002741561,0.003524354,-0.000782793,0
3000,3231,0.528866592,0.080520746,0.152251527,-0.071730781,0
3000,3232,0.53757181,0.001193663,0.002220472,-0.001026809,0
3000,3234,0.514257357,0.020257926,0.039392583,-0.019134657,0
3000,3235,0.55506933,0.033519181,0.060387378,-0.026868197,0
3000,3236,0.551808917,0.003662571,0.00663739,-0.002974819,0
3000,3237,0.67360964,0.000553894,0.000822278,-0.000268384,1.76E-09
3000,3238,1.052699514,0.001543604,0.001466329,0.000077275,0.20374445
3000,3239,0.583777947,0.005038719,0.008631225,-0.003592506,0
3000,3240,0.641117251,0.000152428,0.000237754,-0.000085326,0.000370432
3000,3242,0.672129509,0.248865913,0.370264821,-0.121398908,0
3000,3243,0.666529266,0.213466068,0.320265108,-0.10679904,0
3000,3244,0.64617479,0.280493696,0.434083317,-0.153589621,0
3000,3245,0.624404712,0.036535543,0.058512599,-0.021977056,0
3000,3246,0.610719889,0.042939675,0.070309934,-0.027370259,0
3000,3247,0.67013927,0.184420977,0.275197985,-0.090777008,0
3000,3248,0.582909861,0.001309595,0.00224665,-0.000937055,0
3000,3249,0.690328173,0.003774209,0.005467267,-0.001693058,0
3000,3250,0.66957787,0.001968686,0.002940189,-0.000971503,0
3000,3251,0.692027139,0.000504516,0.000729041,-0.000224525,9.07E-08
3000,3252,0.671101279,0.031260667,0.046581147,-0.01532048,0
3000,3253,0.786812013,0.00651577,0.008281228,-0.001765458,0
3000,3254,0.765258151,0.000388585,0.000507782,-0.000119197,0.000698963
3000,3255,0.651778325,0.034377932,0.052744822,-0.01836689,0
3000,3256,0.662047825,0.012939224,0.019544244,-0.00660502,0
3000,3257,0.665552302,0.00044655,0.000670947,-0.000224397,2.52E-08
3000,3258,0.658962051,0.001966539,0.002984298,-0.001017759,0
3000,3259,0.76634817,0.00412415,0.005381561,-0.001257411,0
3000,3260,0.619321133,0.000115931,0.000187191,-0.00007126,0.000802343
3000,3261,0.741389314,0.157690219,0.212695564,-0.055005345,0
3000,3262,0.633440555,0.004486972,0.007083493,-0.002596521,0
3000,3263,0.72793162,0.000334913,0.000460088,-0.000125175,0.000179907
3000,3264,0.627581127,0.010152579,0.016177317,-0.006024738,0
3000,3265,0.657520437,0.148993222,0.226598618,-0.077605396,0
3000,3266,0.573747374,0.083294511,0.145176282,-0.061881771,0
3000,3267,0.575178578,0.032769921,0.056973473,-0.024203552,0
3000,3268,0.623862379,0.007312261,0.011720952,-0.004408691,0
3000,3270,0.571977399,0.062912066,0.109990476,-0.04707841,0
3000,3271,0.626151551,0.038804791,0.061973481,-0.02316869,0
3000,3272,0.531904202,0.007516214,0.014130767,-0.006614553,0
3000,3273,0.620033486,0.023261406,0.03751637,-0.014254964,0
3000,3275,0.670464167,0.000212541,0.000317005,-0.000104464,0.000161549
3000,3277,0.748118253,0.015841801,0.021175531,-0.00533373,0
3000,3278,0.654544808,0.001700326,0.002597723,-0.000897397,0
3000,3279,0.544973054,0.002949808,0.00541276,-0.002462952,0
3000,3281,0.690239474,0.000210394,0.000304813,-0.000094419,0.000510039
3000,3282,0.745605173,0.000145988,0.000195798,-0.00004981,0.022433745
3000,3283,0.742407112,0.00026836,0.000361472,-0.000093112,0.001680751
3000,3284,0.598564583,0.001142138,0.001908129,-0.000765991,0
3000,3286,0.620691779,0.000435816,0.000702146,-0.00026633,9.83E-11
3000,3290,0.761526637,0.000139547,0.000183246,-0.000043699,0.038554177
3000,3291,0.678973037,0.000246891,0.000363624,-0.000116733,0.0000831
3000,3292,0.584487231,0.000742819,0.00127089,-0.000528071,0
3000,3293,0.606373231,0.010757998,0.017741545,-0.006983547,0
3000,3294,0.618010581,0.000802932,0.00129922,-0.000496288,0
3000,3295,0.76322577,0.000702029,0.000919818,-0.000217789,4.16E-06
3000,3296,0.645255113,0.000648357,0.001004807,-0.00035645,4.62E-13
3000,3297,0.591873946,0.000186778,0.000315571,-0.000128793,3.06E-06
3000,3298,0.549283218,0.002833877,0.005159227,-0.00232535,0
3000,3299,0.523937812,0.006045604,0.011538782,-0.005493178,0
3000,3301,0.623621974,0.001663829,0.002668009,-0.00100418,0
3000,3302,0.543388287,0.001228013,0.002259919,-0.001031906,0
3000,3303,0.597122302,0.015665757,0.026235425,-0.010569668,0
3000,3305,0.568950971,0.020491935,0.036017049,-0.015525114,0
3000,3306,0.596302962,0.003235343,0.005425669,-0.002190326,0
3000,3307,0.566102483,0.000768582,0.001357673,-0.000589091,0
3000,3308,0.743314434,0.579802616,0.780023352,-0.200220736,0
3000,3309,0.712974303,0.522579773,0.732957374,-0.210377601,0
3000,3310,0.629089919,0.257753981,0.409725181,-0.1519712,0
3000,3311,0.607873058,0.097792367,0.160876298,-0.063083931,0
3000,3312,0.52641296,0.043828482,0.083258744,-0.039430262,0
3000,3313,0.776332766,0.645851269,0.831925815,-0.186074546,0
3000,3314,0.637120527,0.356188264,0.559059469,-0.202871205,0
3000,3315,0.583861397,0.080357584,0.137631267,-0.057273683,0
3000,3316,0.578678473,0.151906534,0.262505935,-0.110599401,0
3000,3317,0.571763618,0.003115118,0.005448261,-0.002333143,0
3000,3318,0.59608689,0.169463689,0.284293602,-0.114829913,0
3000,3319,0.550014997,0.05049668,0.091809642,-0.041312962,0
3000,3320,0.549960217,0.059024073,0.107324259,-0.048300186,0
3000,3321,0.567056276,0.039766592,0.070128122,-0.03036153,0
3000,3322,0.607914393,0.168061779,0.276456324,-0.108394545,0
3000,3323,0.599833267,0.046780437,0.077989067,-0.03120863,0
3000,3324,0.54198713,0.051984465,0.095914575,-0.04393011,0
3000,3325,0.57943881,0.00054316,0.000937389,-0.000394229,0
3000,3327,0.688387118,0.000403613,0.000586317,-0.000182704,1.24E-06
3000,3330,0.46644282,0.000221128,0.000474074,-0.000252946,8.95E-14
3000,3331,0.648457685,0.000212541,0.000327764,-0.000115223,0.0000423
3000,3333,0.693576655,0.000717057,0.001033854,-0.000316797,2.41E-10
3000,3335,0.582507164,0.000641916,0.001101988,-0.000460072,0
3000,3336,0.612202499,0.000184631,0.000301586,-0.000116955,0.000014596
3000,3337,0.649414837,0.005918938,0.009114264,-0.003195326,0
3000,3338,0.665922652,0.003282574,0.004929362,-0.001646788,0
3000,3339,0.887064232,0.001043382,0.001176219,-0.000132837,0.013631457
3000,3340,0.673511732,0.000772876,0.001147531,-0.000374655,1.14E-12
3000,3341,0.619645696,0.005088097,0.008211301,-0.003123204,0
3000,3342,0.555304221,0.007619264,0.013720883,-0.006101619,0
3000,3343,0.576075534,0.007956324,0.013811251,-0.005854927,0
3000,3344,0.617941821,0.013531762,0.021898117,-0.008366355,0
3000,3345,0.521457368,0.044438195,0.085219229,-0.040781034,0
3000,3346,0.491413494,0.003535905,0.007195377,-0.003659472,0
3000,3347,0.560779469,0.002741561,0.00488884,-0.002147279,0
3000,3348,0.613062548,0.248623316,0.405543148,-0.156919832,0
3000,3349,0.559253856,0.013860234,0.024783439,-0.010923205,0
3000,3350,0.556712416,0.075531406,0.135674009,-0.060142603,0
3000,3351,0.47349326,0.000156722,0.000330991,-0.000174269,7.77E-10
3000,3352,0.663424122,0.372725653,0.561821074,-0.189095421,0
3000,3353,0.563601476,0.058081594,0.103054369,-0.044972775,0
3000,3354,0.600711519,0.016228239,0.027015028,-0.010786789,0
3000,3355,0.573688221,0.000699882,0.001219969,-0.000520087,0
3000,3356,0.517350415,0.000551747,0.001066487,-0.00051474,0
3000,3357,0.602801162,0.001882811,0.003123436,-0.001240625,0
3000,3358,0.578342532,0.129160378,0.223328514,-0.094168136,0
3000,3359,0.61411777,0.000375703,0.000611777,-0.000236074,8.06E-10
3000,3360,0.535996683,0.00494211,0.009220411,-0.004278301,0
3000,3361,0.557940957,0.003158055,0.005660196,-0.002502141,0
3000,3362,0.565683507,0.100830197,0.178244895,-0.077414698,0
3000,3363,0.563982478,0.095486622,0.169307781,-0.073821159,0
3000,3364,0.588070656,0.032924497,0.055987314,-0.023062817,0
3000,3365,0.592596503,0.018265624,0.030823038,-0.012557414,0
3000,3366,0.617811822,0.081454638,0.131843767,-0.050389129,0
3000,3367,0.56223529,0.003557374,0.006327198,-0.002769824,0
3000,3368,0.573874063,0.002026651,0.003531526,-0.001504875,0
3000,3369,0.64372079,0.068440273,0.106319811,-0.037879538,0
3000,3370,0.647966327,0.011563076,0.017845181,-0.006282105,0
3000,3371,0.630518841,0.006215207,0.00985729,-0.003642083,0
3000,3372,0.601999704,0.003617487,0.006009117,-0.00239163,0
3000,3374,0.544729214,0.008909537,0.016355901,-0.007446364,0
3000,3376,0.566901099,0.017967209,0.031693727,-0.013726518,0
3000,3377,0.631804455,0.137084499,0.216972986,-0.079888487,0
3000,3378,0.619265881,0.095420069,0.154085784,-0.058665715,0
3000,3379,0.574023501,0.079009345,0.137641308,-0.058631963,0
3000,3380,0.618005088,0.004866969,0.007875289,-0.00300832,0
3000,3381,0.607259347,0.062160659,0.102362623,-0.040201964,0
3000,3383,0.570219321,0.002301452,0.004036081,-0.001734629,0
3000,3385,0.603857052,0.05868916,0.097190486,-0.038501326,0
3000,3386,0.592069675,0.068004457,0.114858875,-0.046854418,0
3000,3387,0.468333637,0.000356382,0.000760956,-0.000404574,0
3000,3388,0.691329018,0.346308339,0.500931293,-0.154622954,0
3000,3389,0.629887679,0.146522168,0.232616342,-0.086094174,0
3000,3390,0.601545051,0.051604468,0.085786539,-0.034182071,0
3000,3391,0.524736896,0.00037785,0.000720076,-0.000342226,2.22E-16
3000,3392,0.589468673,0.005854532,0.00993188,-0.004077348,0
3000,3393,0.599649272,0.039858907,0.066470367,-0.02661146,0
3000,3394,0.531370032,0.039633485,0.074587355,-0.03495387,0
3000,3395,0.628801849,0.136552074,0.217162328,-0.080610254,0
3000,3396,0.601810784,0.009070553,0.015072101,-0.006001548,0
3000,3397,0.635058991,0.000839429,0.001321812,-0.000482383,0
3000,3398,0.727222478,0.011696183,0.016083362,-0.004387179,0
3000,3399,0.582524498,0.000727791,0.001249374,-0.000521583,0
3000,3400,0.640987325,0.00108632,0.00169476,-0.00060844,0
3000,3401,0.634623404,0.181849019,0.286546348,-0.104697329,0
3000,3402,0.618181701,0.007430339,0.012019669,-0.00458933,0
3000,3403,0.577538677,0.006417014,0.011110968,-0.004693954,0
3000,3404,0.590104606,0.018679972,0.031655356,-0.012975384,0
3000,3405,0.632775841,0.021537464,0.034036483,-0.012499019,0
3000,3406,0.757552739,0.000154575,0.000204045,-0.00004947,0.026421611
3000,3407,0.679546565,0.024253263,0.035690362,-0.011437099,0
3000,3408,0.614255891,0.006077807,0.009894585,-0.003816778,0
3000,3409,0.69436942,0.032357721,0.046600153,-0.014242432,0
3000,3410,0.606930838,0.040382745,0.066535992,-0.026153247,0
3000,3411,0.577313243,0.001519989,0.002632866,-0.001112877,0
3000,3412,0.82494207,0.001043382,0.001264794,-0.000221412,0.0000691
3000,3413,0.655730604,0.002561224,0.003905908,-0.001344684,0
3000,3414,0.700557084,0.007112602,0.010152779,-0.003040177,0
3000,3415,0.714983183,0.000948919,0.001327191,-0.000378272,2.56E-11
3000,3416,0.786583044,0.00030915,0.000393029,-0.000083879,0.006754947
3000,3417,0.614611297,0.029687007,0.048302085,-0.018615078,0
3000,3418,0.566701915,0.031284283,0.055204124,-0.023919841,0
3000,3420,0.823779682,0.000369263,0.000448254,-0.000078991,0.01712149
3000,3421,0.667438945,0.005680635,0.008511093,-0.002830458,0
3000,3422,0.648489562,0.027619565,0.042590608,-0.014971043,0
3000,3423,0.529393989,0.000319885,0.000604247,-0.000284362,9.86E-14
3000,3424,0.549336952,0.001412645,0.002571545,-0.0011589,0
3000,3425,0.530328984,0.006088542,0.011480688,-0.005392146,0
3000,3426,0.552826977,0.004881997,0.008830967,-0.00394897,0
3000,3427,0.531295126,0.027778434,0.052284375,-0.024505941,0
3000,3428,0.570595708,0.053682644,0.094081753,-0.040399109,0
3000,3429,0.605725281,0.007453955,0.012305834,-0.004851879,0
3000,3430,0.603779706,0.125162894,0.207298942,-0.082136048,0
3000,3432,0.722330237,0.000126666,0.000175357,-0.000048691,0.018260318
3000,3433,0.613019436,0.001137845,0.001856131,-0.000718286,0
3000,3436,0.513255904,0.00211682,0.004124298,-0.002007478,0
3000,3437,0.580850433,0.019117934,0.032913696,-0.013795762,0
3000,3438,0.539172616,0.046718177,0.086647905,-0.039929728,0
3000,3439,0.566043036,0.101789851,0.179827053,-0.078037202,0
3000,3440,0.633700016,0.277604,0.438068476,-0.160464476,0
3000,3441,0.535815666,0.031039539,0.05792951,-0.026889971,0
3000,3442,0.604868281,0.13750958,0.227338058,-0.089828478,0
3000,3443,0.626313937,0.282640572,0.451276198,-0.168635626,0
3000,3444,0.59592204,0.006779836,0.011377051,-0.004597215,0
3000,3445,0.594067947,0.000249038,0.000419207,-0.000170169,8.78E-08
3000,3446,0.494774459,0.0003435,0.000694256,-0.000350756,0
3000,3448,0.557629377,0.0006183,0.001108802,-0.000490502,0
3000,3449,0.581550679,0.007683671,0.013212384,-0.005528713,0
3000,3450,0.560613313,0.004072625,0.007264588,-0.003191963,0
3000,3451,0.522611175,0.00123016,0.002353873,-0.001123713,0
3000,3452,0.602943202,0.001820551,0.003019441,-0.00119889,0
3000,3453,0.607781514,0.000530279,0.000872482,-0.000342203,8.75E-14
3000,3454,0.610726239,0.001109935,0.001817402,-0.000707467,0
3000,3455,0.614750075,0.000796491,0.001295634,-0.000499143,0
3000,3456,0.547376387,0.025985792,0.047473352,-0.02148756,0
3000,3457,0.495349232,0.00074926,0.001512589,-0.000763329,0
3000,3459,0.584595053,0.001648801,0.002820416,-0.001171615,0
3000,3461,0.531677131,0.000264066,0.000496666,-0.0002326,1.88E-11
3000,3462,0.76238248,0.000553894,0.000726531,-0.000172637,0.0000403
3000,3463,0.721051657,0.000985416,0.001366638,-0.000381222,3.52E-11
3000,3464,0.725979056,0.000304856,0.000419925,-0.000115069,0.000312937
3000,3465,0.604744515,0.010399469,0.017196467,-0.006796998,0
3000,3466,0.571633223,0.002314333,0.004048632,-0.001734299,0
3000,3467,0.615040185,0.199316005,0.32406989,-0.124753885,0
3000,3468,0.550067859,0.040831442,0.074229828,-0.033398386,0
3000,3469,0.553910751,0.013688484,0.024712436,-0.011023952,0
3000,3475,0.585528513,0.116770754,0.199427956,-0.082657202,0
3000,3476,0.528709273,0.006751926,0.012770584,-0.006018658,0
3000,3477,0.685248611,0.396777109,0.579026507,-0.182249398,0
3000,3478,0.645399548,0.288604595,0.447171982,-0.158567387,0
3000,3479,0.619988001,0.021129558,0.034080591,-0.012951033,0
3000,3480,0.474025852,0.000347794,0.000733703,-0.000385909,0
3000,3481,0.632835684,0.243539512,0.384838464,-0.141298952,0
3000,3482,0.625138205,0.033469803,0.053539846,-0.020070043,0
3000,3483,0.64413102,0.034500304,0.053561004,-0.0190607,0
3000,3484,0.598060226,0.076388009,0.127726282,-0.051338273,0
3000,3485,0.590392144,0.04077133,0.069058049,-0.028286719,0
3000,3486,0.650651661,0.253921807,0.390257678,-0.136335871,0
3000,3487,0.526730716,0.001032648,0.001960485,-0.000927837,0
3000,3488,0.616626186,0.07326001,0.118807816,-0.045547806,0
3000,3489,0.527715369,0.002267102,0.004296069,-0.002028967,0
3000,3490,0.623859253,0.053388522,0.085577832,-0.03218931,0
3000,3491,0.616262588,0.012022508,0.019508742,-0.007486234,0
3000,3492,0.617758436,0.000556041,0.000900095,-0.000344054,1.56E-13
3000,3493,0.692304036,0.010661388,0.015399864,-0.004738476,0
3000,3494,0.606714207,0.113494621,0.187064387,-0.073569766,0
3000,3495,0.62631881,0.101609513,0.162232894,-0.060623381,0
3000,3496,0.606936278,0.006878592,0.011333302,-0.00445471,0
3000,3497,0.590695698,0.052592031,0.089034052,-0.036442021,0
3000,3498,0.682242296,0.021243342,0.031137533,-0.009894191,0
3000,3499,0.574030285,0.004255109,0.007412691,-0.003157582,0
3000,3500,0.647847706,0.108370027,0.16727701,-0.058906983,0
3000,3501,0.651067639,0.039669982,0.060930662,-0.02126068,0
3000,3502,0.608734274,0.053719141,0.088247276,-0.034528135,0
3000,3503,0.567769381,0.057094031,0.100558489,-0.043464458,0
3000,3505,0.608824164,0.000115931,0.000190418,-0.000074487,0.000512113
3000,3506,0.692112248,0.000128813,0.000186115,-0.000057302,0.006954476
3000,3510,0.660479064,0.000300563,0.000455068,-0.000154505,3.19E-06
3000,3519,0.580151256,0.000255478,0.000440365,-0.000184887,1.41E-08
3000,3520,0.642790144,0.000218981,0.000340673,-0.000121692,0.0000222
3000,3522,0.74980088,0.00221343,0.002952023,-0.000738593,0
3000,3523,0.624372421,0.001674564,0.002681995,-0.001007431,0
3000,3526,0.643164777,0.00054316,0.000844511,-0.000301351,2.51E-11
3000,3527,0.668735053,0.001442701,0.002157358,-0.000714657,0
3000,3530,0.652622164,0.00037141,0.000569104,-0.000197694,9.76E-08
3000,3531,0.543319966,0.000113784,0.000209424,-0.00009564,0.0000211
3000,3532,0.634804161,0.000528132,0.00083196,-0.000303828,1.21E-11
3000,3533,0.677115191,0.001084173,0.001601164,-0.000516991,0
3000,3536,0.759877129,0.001414792,0.001861869,-0.000447077,3.03E-11
3000,3537,0.599379493,0.002748002,0.004584744,-0.001836742,0
3000,3539,0.76071573,0.000528132,0.000694256,-0.000166124,0.0000531
3000,3540,0.647843813,0.0004809,0.000742309,-0.000261409,6.69E-10
3000,3545,0.633615253,0.141253733,0.222932974,-0.081679241,0
3000,3546,0.607523672,0.214810012,0.35358295,-0.138772938,0
3000,3547,0.540587204,0.0661882,0.122437599,-0.056249399,0
3000,3548,0.642602583,0.02313474,0.03600163,-0.01286689,0
3000,3549,0.592823779,0.005435891,0.009169489,-0.003733598,0
3000,3550,0.59401173,0.020938486,0.03524928,-0.014310794,0
3000,3551,0.582388871,0.068863208,0.118242657,-0.049379449,0
3000,3552,0.576028103,0.001829139,0.003175433,-0.001346294,0
3000,3553,0.568934602,0.05288186,0.092948925,-0.040067065,0
3000,3554,0.539149856,0.068163326,0.126427421,-0.058264095,0
3000,3555,0.531376537,0.018115343,0.034091349,-0.015976006,0
3000,3556,0.552986844,0.004139178,0.007485129,-0.003345951,0
3000,3558,0.698540248,0.01494226,0.021390693,-0.006448433,0
3000,3559,0.697085186,0.002237045,0.003209142,-0.000972097,0
3000,3560,0.624126931,0.000221128,0.0003543,-0.000133172,5.28E-06
3000,3561,0.550929842,0.000257625,0.000467619,-0.000209994,4.10E-10
3000,3562,0.612700398,0.008029318,0.013104803,-0.005075485,0
3000,3563,0.54875929,0.014351869,0.026153304,-0.011801435,0
3000,3564,0.686151362,0.001835579,0.002675181,-0.000839602,0
3000,3566,0.599156612,0.005365044,0.008954327,-0.003589283,0
3000,3569,0.663264184,0.00368404,0.005554408,-0.001870368,0
3000,3570,0.66804505,0.02316265,0.034672287,-0.011509637,0
3000,3571,0.711392138,0.010285685,0.01445853,-0.004172845,0
3000,3572,0.608301967,0.025983645,0.042715044,-0.016731399,0
3000,3573,0.664703897,0.042143184,0.063401439,-0.021258255,0
3000,3653,0.657782158,0.000888807,0.001351218,-0.000462411,4.44E-16
3000,3654,0.716499552,0.019652507,0.027428498,-0.007775991,0
3000,4003,0.57882266,0.010940482,0.018901268,-0.007960786,0
3000,4006,0.559597124,0.047622012,0.085100531,-0.037478519,0
3000,4007,1.00556442,0.000324178,0.000322385,1.79E-06,0.949683517
3000,4018,0.637189983,0.004276578,0.006711621,-0.002435043,0
3000,4033,0.697706389,0.000133106,0.000190777,-0.000057671,0.007307491
3000,4035,0.706624583,0.000931744,0.001318585,-0.00038684,7.64E-12
3000,4038,0.581087171,0.002617042,0.0045037,-0.001886658,0
3000,4039,0.464383552,0.00232292,0.005002159,-0.002679239,0
3000,4040,0.633923443,0.007992821,0.012608496,-0.004615675,0
3000,4044,0.713430592,0.001266657,0.001775445,-0.000508788,8.66E-15
3000,4051,0.709468503,0.011777764,0.016600827,-0.004823063,0
3000,4058,0.550195678,0.010966245,0.019931535,-0.008965291,0
3000,4059,0.637839364,0.008720612,0.013672113,-0.004951501,0
3000,4064,0.695532605,0.005753629,0.008272263,-0.002518634,0
