D1,D2,RR,EXP_PROB1,EXP_PROB0,AR,PROBZ
2000,3067,0.774579297,0.001717825,0.002217752,-0.000499927,0
2000,3068,0.801527194,0.000415894,0.000518878,-0.000102983,0.000357256
2000,3072,0.839769453,0.001154688,0.001375006,-0.000220318,2.93E-06
2000,3073,0.75073617,0.022717909,0.030260842,-0.007542933,0
2000,3094,0.817384146,0.000107203,0.000131153,-0.000023951,0.099245064
2000,3095,0.862025938,0.000348731,0.000404549,-0.000055817,0.029411833
2000,3105,0.996348552,0.000105911,0.000106299,-3.88E-07,0.976775889
2000,3114,0.652210168,0.000086537,0.000132683,-0.000046146,0.001360451
2000,3117,0.691531336,6.71631E-05,9.71222E-05,-0.000029959,0.0153773
2000,3125,1.060129814,0.000131743,0.000124271,7.47E-06,0.606886472
2000,3130,0.601745341,0.0001537,0.000255424,-0.000101724,3.31E-07
2000,3131,0.860213771,0.000564428,0.000656149,-0.000091721,0.004939361
2000,3132,0.624263585,9.42866E-05,0.000151037,-0.00005675,0.00021671
2000,3133,0.794791671,7.23295E-05,9.10043E-05,-0.000018675,0.121992819
2000,3134,0.770981935,0.000206656,0.000268042,-0.000061386,0.002989115
2000,3136,0.714711906,0.000325483,0.000455404,-0.000129921,1.27E-06
2000,3139,0.817451024,0.007318192,0.008952453,-0.001634261,0
2000,3140,0.792486389,0.006242291,0.007876843,-0.001634552,0
2000,3144,0.822125776,0.000118827,0.000144536,-0.000025709,0.092012675
2000,3145,0.740467856,0.000114952,0.000155243,-0.00004029,0.010247491
2000,3146,0.632701353,0.000472725,0.000747153,-0.000274428,8.88E-16
2000,3147,0.712023068,0.000812415,0.001140995,-0.00032858,9.55E-15
2000,3149,0.765821211,0.000767209,0.001001812,-0.000234603,4.27E-09
2000,3150,0.73173694,0.000588969,0.000804891,-0.000215923,1.46E-09
2000,3151,0.530807295,7.10379E-05,0.00013383,-0.000062792,1.26139E-05
2000,3153,0.689360123,0.000322899,0.000468405,-0.000145505,8.27E-08
2000,3157,0.739404308,0.003967788,0.005366195,-0.001398407,0
2000,3163,0.545684611,0.000183407,0.000336104,-0.000152697,2.11E-11
2000,3167,0.583919701,0.000102036,0.000174744,-0.000072707,1.00732E-05
2000,3169,0.93229063,0.000178241,0.000191186,-0.000012945,0.465888544
2000,3173,0.799882534,0.000393937,0.000492494,-0.000098557,0.000452861
2000,3175,0.608624253,7.74959E-05,0.00012733,-0.000049834,0.000399098
2000,3176,0.72211378,0.000893786,0.001237735,-0.000343949,7.33E-15
2000,3178,0.616157712,0.000144659,0.000234776,-0.000090117,2.44E-06
2000,3180,0.700240483,0.000227321,0.000324633,-0.000097312,1.68621E-05
2000,3190,0.806488864,0.007145117,0.008859536,-0.001714419,0
2000,3191,0.688230024,0.000337107,0.000489817,-0.00015271,3.74E-08
2000,3192,0.711688454,0.000086537,0.000121594,-0.000035057,0.011397541
2000,3193,0.722835223,0.000134326,0.000185832,-0.000051506,0.0026613
2000,3196,0.629167752,0.000753001,0.001196821,-0.00044382,0
2000,3197,0.663989306,0.000414603,0.000624412,-0.000209809,1.97E-11
2000,3201,0.671376815,0.000165325,0.000246247,-0.000080922,0.000038315
2000,3203,0.715982541,0.000681964,0.000952486,-0.000270523,3.04E-12
2000,3204,0.731368005,0.000125285,0.000171302,-0.000046017,0.005211288
2000,3205,0.842455517,0.002705897,0.003211917,-0.00050602,2.07E-12
2000,3206,0.712490396,0.018540882,0.026022642,-0.007481759,0
2000,3207,0.706286506,0.015931855,0.022557213,-0.006625358,0
2000,3209,0.737124803,0.002669732,0.003621818,-0.000952086,0
2000,3210,0.709779144,0.000107203,0.000151037,-0.000043834,0.004523124
2000,3211,0.702855353,0.0010914,0.001552809,-0.000461409,0
2000,3212,0.763570173,0.001347136,0.00176426,-0.000417124,3.55E-15
2000,3213,0.763129467,0.001236059,0.001619724,-0.000383665,4.09E-14
2000,3214,0.714718598,0.004169277,0.005833452,-0.001664175,0
2000,3215,0.487138782,0.000568303,0.001166614,-0.000598311,0
2000,3216,0.668149042,0.000092995,0.000139183,-0.000046188,0.001768787
2000,3217,0.792517589,0.000211822,0.000267277,-0.000055455,0.007353078
2000,3224,0.706101999,0.000973865,0.001379212,-0.000405348,0
2000,3225,0.701893943,0.000330649,0.000471081,-0.000140432,2.55E-07
2000,3230,0.724956749,0.003496355,0.004822846,-0.001326491,0
2000,3231,0.708763719,0.01012225,0.014281557,-0.004159308,0
2000,3232,0.781356581,0.000167908,0.000214893,-0.000046985,0.011233867
2000,3234,0.760050382,0.004773744,0.006280826,-0.001507082,0
2000,3235,0.763981229,0.004140862,0.005420109,-0.001279247,0
2000,3236,0.668804299,0.000536013,0.00080145,-0.000265437,6.93E-14
2000,3237,0.71112939,0.000330649,0.000464963,-0.000134314,7.11E-07
2000,3238,0.641410822,0.000475308,0.000741035,-0.000265727,5.77E-15
2000,3239,0.697168719,0.000767209,0.001100464,-0.000333255,1.11E-15
2000,3242,0.74309295,0.025757038,0.034661932,-0.008904895,0
2000,3243,0.749727598,0.024975621,0.033312928,-0.008337306,0
2000,3244,0.690852626,0.030600528,0.044293858,-0.01369333,0
2000,3245,0.789398885,0.002513449,0.003184003,-0.000670555,0
2000,3246,0.748190798,0.004434054,0.005926368,-0.001492314,0
2000,3247,0.766843108,0.013241458,0.017267493,-0.004026035,0
2000,3248,0.705742046,0.000169199,0.000239747,-0.000070547,0.000285472
2000,3249,0.789725475,0.000698754,0.000884807,-0.000186052,7.61E-07
2000,3250,0.771132922,0.000329357,0.000427108,-0.000097751,0.000180144
2000,3252,0.754055547,0.005633948,0.00747153,-0.001837581,0
2000,3253,0.779416444,0.0017062,0.002189074,-0.000482874,2.22E-16
2000,3255,0.726648221,0.004873197,0.006706405,-0.001833208,0
2000,3256,0.720145823,0.001172771,0.001628518,-0.000455748,0
2000,3258,0.715263863,0.000223446,0.000312397,-0.000088951,6.21503E-05
2000,3259,0.625615357,0.001057818,0.001690845,-0.000633026,0
2000,3261,0.722136143,0.02181379,0.03020731,-0.00839352,0
2000,3262,0.680106967,0.000774959,0.001139466,-0.000364507,0
2000,3264,0.702561014,0.001042319,0.0014836,-0.00044128,0
2000,3265,0.763543978,0.03275233,0.042895145,-0.010142815,0
2000,3266,0.691958721,0.007854205,0.011350684,-0.003496479,0
2000,3267,0.683800767,0.002382997,0.003484929,-0.001101932,0
2000,3268,0.722267734,0.00136651,0.001891972,-0.000525462,0
2000,3270,0.731304773,0.004701415,0.006428804,-0.001727389,0
2000,3271,0.734070918,0.005163807,0.00703448,-0.001870673,0
2000,3272,0.661912439,0.000688422,0.001040049,-0.000351628,0
2000,3273,0.728318036,0.002678773,0.003678027,-0.000999254,0
2000,3277,0.911274,0.007883911,0.008651527,-0.000767615,9.93E-11
2000,3278,0.782312116,0.000609634,0.000779272,-0.000169638,1.53E-06
2000,3279,0.692822794,0.000632883,0.000913484,-0.000280602,1.34E-13
2000,3281,0.926188681,6.58715E-05,0.000071121,-5.25E-06,0.627591542
2000,3283,0.649589347,7.74959E-05,0.0001193,-0.000041804,0.002209548
2000,3284,0.735223096,0.000273819,0.000372429,-0.000098611,4.92651E-05
2000,3286,0.536756567,7.49127E-05,0.000139565,-0.000064653,1.07279E-05
2000,3290,0.652542025,6.58715E-05,0.000100946,-0.000035074,0.005255276
2000,3291,0.648949357,0.000151117,0.000232864,-0.000081747,1.83516E-05
2000,3292,0.68562881,0.00019374,0.000282572,-0.000088833,2.49903E-05
2000,3293,0.785255589,0.001682952,0.00214319,-0.000460238,3.55E-15
2000,3294,0.798519587,0.000162741,0.000203804,-0.000041062,0.023115193
2000,3295,0.991060519,0.000154992,0.00015639,-1.40E-06,0.931068509
2000,3296,0.760717441,0.000140784,0.000185068,-0.000044283,0.00988549
2000,3298,0.715553026,0.000406853,0.000568586,-0.000161732,6.76E-08
2000,3299,0.720100899,0.000534721,0.000742565,-0.000207843,1.30E-09
2000,3301,0.77024941,0.000123993,0.000160978,-0.000036985,0.020989509
2000,3302,0.748504088,0.000151117,0.000201892,-0.000050775,0.004579927
2000,3303,0.797824125,0.000839538,0.001052285,-0.000212747,2.20E-07
2000,3305,0.662641547,0.002342958,0.003535785,-0.001192827,0
2000,3306,0.557644765,0.000157575,0.000282572,-0.000124997,2.27E-09
2000,3308,0.764674028,0.128286631,0.167766429,-0.039479798,0
2000,3309,0.742255778,0.086086266,0.115979246,-0.029892981,0
2000,3310,0.710947974,0.027972127,0.03934483,-0.011372703,0
2000,3311,0.675329003,0.013588897,0.020121892,-0.006532995,0
2000,3312,0.69152129,0.002800183,0.004049309,-0.001249126,0
2000,3313,0.737387311,0.141339516,0.191676089,-0.050336573,0
2000,3314,0.654232094,0.055077593,0.084186626,-0.029109033,0
2000,3315,0.644790374,0.006487694,0.010061711,-0.003574017,0
2000,3316,0.651722883,0.014491724,0.022236022,-0.007744297,0
2000,3317,0.721203186,0.000608342,0.000843511,-0.000235168,1.19E-10
2000,3318,0.678779321,0.022420841,0.03303112,-0.010610279,0
2000,3319,0.657437984,0.004560631,0.006936975,-0.002376344,0
2000,3320,0.684364598,0.004846074,0.007081129,-0.002235055,0
2000,3321,0.676741732,0.00299134,0.004420209,-0.001428869,0
2000,3322,0.719433443,0.018757871,0.026073115,-0.007315244,0
2000,3323,0.695659916,0.003650055,0.005246895,-0.00159684,0
2000,3324,0.60965917,0.005490581,0.009005985,-0.003515403,0
2000,3335,0.734870134,0.000822748,0.001119582,-0.000296835,1.80E-12
2000,3337,0.699629584,0.000818873,0.001170438,-0.000351565,2.22E-16
2000,3338,0.760899188,0.000446893,0.000587322,-0.000140429,4.37E-06
2000,3341,0.672358458,0.000324191,0.00048217,-0.000157979,9.22E-09
2000,3342,0.729468714,0.000954491,0.001308474,-0.000353983,7.11E-15
2000,3343,0.784527701,0.000760751,0.000969693,-0.000208942,1.11E-07
2000,3344,0.777551521,0.001422049,0.001828881,-0.000406832,4.97E-14
2000,3345,0.632263601,0.004981692,0.007879137,-0.002897446,0
2000,3346,0.743222252,0.000417186,0.000561321,-0.000144135,1.37E-06
2000,3347,0.615871127,0.000253153,0.000411049,-0.000157896,4.33E-10
2000,3348,0.722951464,0.036594832,0.050618657,-0.014023825,0
2000,3349,0.676755764,0.00103457,0.001528719,-0.00049415,0
2000,3350,0.770094632,0.005373046,0.006977124,-0.001604078,0
2000,3352,0.727241032,0.04218745,0.058010271,-0.015822822,0
2000,3353,0.73709159,0.005716611,0.007755631,-0.002039021,0
2000,3354,0.824607484,0.001970978,0.002390201,-0.000419223,1.37E-11
2000,3355,0.802277424,0.000374563,0.000466875,-0.000092312,0.000743339
2000,3356,0.577923737,7.49127E-05,0.000129624,-0.000054711,0.000113891
2000,3357,0.763252319,0.002500533,0.003276155,-0.000775622,0
2000,3358,0.694326052,0.014030624,0.020207543,-0.00617692,0
2000,3360,0.684430253,0.000439143,0.000641619,-0.000202475,1.81E-10
2000,3361,0.725684099,0.000505015,0.000695915,-0.000190901,8.72E-09
2000,3362,0.6793678,0.01040511,0.015315871,-0.004910761,0
2000,3363,0.696198062,0.009033433,0.012975378,-0.003941945,0
2000,3364,0.756069602,0.006910047,0.009139432,-0.002229385,0
2000,3365,0.825461433,0.002678773,0.003245183,-0.00056641,4.44E-15
2000,3366,0.759702641,0.010450316,0.013755797,-0.003305482,0
2000,3367,0.748348052,0.000140784,0.000188127,-0.000047342,0.00617117
2000,3368,0.857977609,0.000492099,0.000573557,-0.000081458,0.007570238
2000,3369,0.767051938,0.015859526,0.020675948,-0.004816422,0
2000,3370,0.888720299,0.000946741,0.001065286,-0.000118545,0.00446464
2000,3371,0.726340714,0.000986781,0.001358564,-0.000371784,1.11E-15
2000,3372,0.740710805,0.000514056,0.000694003,-0.000179948,5.82E-08
2000,3374,0.681998024,0.001316138,0.001929827,-0.000613689,0
2000,3376,0.74317194,0.002300335,0.003095293,-0.000794958,0
2000,3377,0.728030091,0.032208567,0.044240709,-0.012032142,0
2000,3378,0.733283954,0.015525002,0.021171883,-0.005646881,0
2000,3379,0.665097302,0.00575665,0.00865535,-0.0028987,0
2000,3380,0.706662719,0.001086234,0.001537132,-0.000450898,0
2000,3381,0.705300539,0.009977591,0.01414658,-0.00416899,0
2000,3383,0.754901559,0.000228613,0.000302838,-0.000074225,0.000718947
2000,3385,0.666288928,0.01562833,0.023455785,-0.007827455,0
2000,3386,0.733253926,0.013887257,0.018939219,-0.005051962,0
2000,3388,0.73144036,0.041531318,0.056780184,-0.015248866,0
2000,3389,0.719770083,0.015136231,0.021029259,-0.005893027,0
2000,3390,0.721510025,0.004824117,0.00668614,-0.001862023,0
2000,3392,0.773904289,0.000329357,0.000425579,-0.000096222,0.000222134
2000,3393,0.706948735,0.005517705,0.007804957,-0.002287253,0
2000,3394,0.690015097,0.00255478,0.003702499,-0.001147719,0
2000,3395,0.728937455,0.019269343,0.026434838,-0.007165494,0
2000,3396,0.801367961,0.002203465,0.00274963,-0.000546165,2.22E-16
2000,3397,0.802476121,0.000111077,0.000138418,-0.000027341,0.066579997
2000,3398,0.815477014,0.000835664,0.001024754,-0.000189091,3.18E-06
2000,3399,0.755298917,0.000092995,0.000123124,-0.000030128,0.031328177
2000,3400,0.76902393,0.000102036,0.000132683,-0.000030647,0.03512517
2000,3401,0.734977207,0.020611313,0.028043473,-0.007432159,0
2000,3402,0.725674267,0.000471433,0.000649648,-0.000178215,2.71E-08
2000,3403,0.686729876,0.0004611,0.000671444,-0.000210343,9.49E-11
2000,3404,0.689963773,0.004248064,0.006156938,-0.001908874,0
2000,3405,0.793697274,0.006501902,0.008191917,-0.001690015,0
2000,3407,0.773688024,0.006974627,0.009014779,-0.002040152,0
2000,3408,0.703721792,0.000419769,0.000596499,-0.00017673,8.22E-09
2000,3409,0.766653726,0.006086008,0.007938405,-0.001852397,0
2000,3410,0.700331172,0.007847747,0.011205765,-0.003358018,0
2000,3411,0.543697385,0.00012141,0.000223305,-0.000101895,4.17E-08
2000,3412,0.684702284,0.000116244,0.000169773,-0.000053529,0.001050012
2000,3413,0.716999562,0.000523097,0.000729564,-0.000206467,1.18E-09
2000,3414,0.788095435,0.000464975,0.000589999,-0.000125023,4.71045E-05
2000,3416,0.748117664,8.52454E-05,0.000113947,-0.000028701,0.032905337
2000,3417,0.760132212,0.005663655,0.007450882,-0.001787226,0
2000,3418,0.72386283,0.003848961,0.005317251,-0.001468291,0
2000,3421,0.763879565,0.000728461,0.000953633,-0.000225172,7.52E-09
2000,3422,0.767225901,0.005455708,0.007110954,-0.001655246,0
2000,3424,0.617793657,0.000179532,0.000290602,-0.00011107,1.78E-07
2000,3425,0.76577203,0.000537305,0.000701651,-0.000164346,8.84E-07
2000,3426,0.880098455,0.008757031,0.009950059,-0.001193027,0
2000,3427,0.745958283,0.003958746,0.005306927,-0.001348181,0
2000,3428,0.727283006,0.00961336,0.013218184,-0.003604823,0
2000,3429,0.607791558,0.00084083,0.001383418,-0.000542588,0
2000,3430,0.720810292,0.024679845,0.03423903,-0.009559185,0
2000,3433,0.706363107,0.000100745,0.000142624,-0.00004188,0.005234844
2000,3436,0.626291005,0.000157575,0.0002516,-0.000094025,2.06E-06
2000,3437,0.690823032,0.002539281,0.003675733,-0.001136452,0
2000,3438,0.730284659,0.008702784,0.011916975,-0.003214191,0
2000,3439,0.725334051,0.020573857,0.028364664,-0.007790807,0
2000,3440,0.748798218,0.057636247,0.076971668,-0.01933542,0
2000,3441,0.718393415,0.005768275,0.008029409,-0.002261134,0
2000,3442,0.773008926,0.024039213,0.031098235,-0.007059022,0
2000,3443,0.746513019,0.060482928,0.081020594,-0.020537666,0
2000,3444,0.71706338,0.000616092,0.000859188,-0.000243096,4.13E-11
2000,3445,0.732417244,0.000086537,0.000118153,-0.000031616,0.020842185
2000,3446,0.669989673,0.000123993,0.000185068,-0.000061074,0.0003373
2000,3448,0.531056033,7.87874E-05,0.00014836,-0.000069573,4.32E-06
2000,3449,0.639708158,0.001608039,0.002513707,-0.000905668,0
2000,3450,0.676732205,0.000603176,0.000891307,-0.000288131,1.31E-14
2000,3452,0.660710962,0.000528263,0.000799538,-0.000271274,1.75E-14
2000,3453,0.740353885,0.000123993,0.000167479,-0.000043485,0.007634221
2000,3454,0.685453329,0.000286735,0.000418314,-0.000131579,2.87E-07
2000,3455,0.802131436,0.000116244,0.000144919,-0.000028675,0.06005043
2000,3456,0.673591768,0.000263486,0.000391166,-0.00012768,2.55E-07
2000,3459,0.776839498,0.000289318,0.000372429,-0.000083112,0.000653655
2000,3462,0.729712911,0.000160158,0.000219481,-0.000059323,0.001461508
2000,3463,0.692784969,0.000415894,0.000600323,-0.000184428,1.96E-09
2000,3464,0.826946106,7.62043E-05,9.21514E-05,-0.000015947,0.190798747
2000,3465,0.85805695,0.003771465,0.004395355,-0.00062389,1.35E-13
2000,3466,0.696590745,0.000299651,0.000430167,-0.000130517,5.30E-07
2000,3467,0.791133614,0.002481159,0.003136207,-0.000655048,0
2000,3468,0.744863392,0.005240011,0.007034862,-0.001794851,0
2000,3469,0.8310821,0.02744903,0.033028061,-0.005579031,0
2000,3470,0.830411792,0.000667756,0.000804126,-0.00013637,0.000152509
2000,3471,0.73940148,0.00707408,0.009567305,-0.002493226,0
2000,3472,0.839087385,0.000100745,0.000120065,-0.00001932,0.165495317
2000,3473,0.761644725,0.006612979,0.008682499,-0.002069519,0
2000,3474,0.786724875,0.000281568,0.000357899,-0.000076331,0.001421828
2000,3475,0.827134006,0.002665857,0.003223005,-0.000557148,9.99E-15
2000,3520,0.687636723,7.36211E-05,0.000107064,-0.000033443,0.009957669
2000,3522,0.59450417,0.000340982,0.000573557,-0.000232575,6.66E-15
2000,3523,0.6167478,0.000782708,0.001269089,-0.000486381,0
2000,3526,0.813571047,0.000102036,0.000125418,-0.000023381,0.09969186
2000,3527,0.655506398,0.000126577,0.000193097,-0.000066521,0.000129988
2000,3530,0.590958419,0.000113661,0.000192333,-0.000078672,5.30E-06
2000,3532,0.653666267,0.000238946,0.000365547,-0.000126601,1.20E-07
2000,3533,0.609757794,0.000325483,0.00053379,-0.000208307,4.86E-13
2000,3536,0.745593914,0.000148534,0.000199215,-0.000050682,0.004376754
2000,3539,0.613286055,0.000165325,0.000269572,-0.000104247,3.59E-07
2000,3540,0.607256558,0.000144659,0.000238217,-0.000093558,1.17E-06
2000,3545,0.750820468,0.03339942,0.044483897,-0.011084477,0
2000,3546,0.706022525,0.014830123,0.021005169,-0.006175047,0
2000,3547,0.698617825,0.005708861,0.008171651,-0.00246279,0
2000,3548,0.749158074,0.002908678,0.003882595,-0.000973918,0
2000,3549,0.678512324,0.001073318,0.001581869,-0.000508551,0
2000,3550,0.750253067,0.00308821,0.004116224,-0.001028014,0
2000,3551,0.706777828,0.005476374,0.007748366,-0.002271993,0
2000,3552,0.657155815,0.000202781,0.000308573,-0.000105793,1.48E-06
2000,3553,0.73656996,0.009295627,0.012620155,-0.003324528,0
2000,3554,0.719832282,0.010536853,0.014637927,-0.004101075,0
2000,3555,0.68397756,0.00220734,0.003227211,-0.001019871,0
2000,3556,0.625636774,0.000281568,0.000450051,-0.000168482,2.00E-10
2000,3558,0.681077873,0.00137426,0.002017772,-0.000643512,0
2000,3559,0.696832208,0.000685838,0.000984223,-0.000298385,3.42E-14
2000,3562,0.720312849,0.000623842,0.00086607,-0.000242229,5.83E-11
2000,3563,0.760430897,0.000835664,0.001098934,-0.000263271,3.04E-10
2000,3564,0.698008921,0.000506306,0.000725358,-0.000219052,9.06E-11
2000,3566,0.721780354,0.000552804,0.000765889,-0.000213085,9.10E-10
2000,3569,0.716516734,0.000443018,0.000618294,-0.000175276,2.04E-08
2000,3570,0.772480772,0.002151802,0.002785573,-0.000633771,0
2000,3571,0.749649498,0.001416883,0.00189006,-0.000473177,0
2000,3572,0.889305061,0.0001537,0.000172832,-0.000019132,0.254825095
2000,3573,0.802020921,0.006009803,0.007493325,-0.001483522,0
2000,3575,0.794441217,0.012917267,0.016259563,-0.003342296,0
2000,3576,0.787309969,0.001934813,0.002457499,-0.000522685,0
2000,3577,0.818725738,0.002341666,0.002860135,-0.000518469,2.02E-14
2000,3578,0.720005536,0.002641317,0.003668468,-0.001027151,0
2000,3579,0.789665509,0.003043004,0.003853535,-0.000810531,0
2000,3580,0.740312719,0.015590874,0.021059848,-0.005468975,0
2000,3581,0.780787006,0.012122934,0.015526557,-0.003403623,0
2000,3582,0.852827202,0.000131743,0.000154478,-0.000022735,0.150786771
2000,3583,0.768302595,0.035201199,0.045816842,-0.010615643,0
2000,3584,0.722093378,0.014631217,0.020262222,-0.005631006,0
2000,3585,0.81039246,0.016035183,0.019786935,-0.003751752,0
2000,3586,0.722564564,0.008230059,0.011390068,-0.003160008,0
2000,3587,0.797927182,0.058235549,0.072983538,-0.014747989,0
2000,3588,0.712407738,0.005265843,0.007391614,-0.002125771,0
2000,3589,0.76897752,0.000246695,0.000320809,-0.000074114,0.001048923
2000,3590,0.742149156,0.027142922,0.036573405,-0.009430483,0
2000,3591,0.752989556,0.052906417,0.070261821,-0.017355404,0
2000,3592,0.732377556,0.001928355,0.002633007,-0.000704652,0
2000,3594,0.752644886,0.006884215,0.009146697,-0.002262482,0
2000,3595,0.816022017,0.009578487,0.011738025,-0.002159538,0
2000,3596,0.803359325,0.008178395,0.010180246,-0.00200185,0
2000,3597,0.802327121,0.0001537,0.000191568,-0.000037868,0.030783575
2000,3598,0.678657728,0.000170491,0.000251218,-0.000080727,4.81535E-05
2000,3599,0.744736252,0.000742669,0.000997224,-0.000254555,1.56E-10
2000,3600,0.746703602,0.000572178,0.000766272,-0.000194094,2.62E-08
2000,3602,0.670191083,0.001704909,0.002543914,-0.000839006,0
2000,3603,0.700468652,0.001228309,0.001753554,-0.000525244,0
2000,3644,0.889732006,0.153148592,0.1721289,-0.018980308,0
2000,3645,0.864517999,0.071723702,0.082963804,-0.011240102,0
2000,3648,0.803463947,0.006947503,0.008646938,-0.001699435,0
2000,3652,0.78672411,0.00283764,0.003606906,-0.000769266,0
2000,3653,0.680264399,0.000486932,0.000715799,-0.000228866,8.69E-12
2000,3654,0.847257945,0.005291675,0.006245648,-0.000953973,0
3000,699,0.829722,0.002544,0.003066,-0.000522,0
3000,3002,0.995029,0.000051,0.000052,-1.00E-06,0.974373
3000,3003,0.631095,0.099868,0.158246,-0.058378,0
3000,3005,0.609098,0.000429,0.000704,-0.000275,0
3000,3006,0.685892,0.28634,0.417471,-0.131131,0
3000,3007,0.914755,0.003924,0.00429,-0.000366,0
3000,3018,0.664757,0.006889,0.010362,-0.003473,0
3000,3021,0.646398,0.000086,0.000133,-0.000047,0.000109
3000,3026,0.599624,0.000508,0.000848,-0.00034,0
3000,3030,0.703201,0.000207,0.000295,-0.000088,2.00E-06
3000,3032,0.635953,0.002073,0.00326,-0.001187,0
3000,3033,0.693433,0.002043,0.002946,-0.000903,0
3000,3034,0.731114,0.005775,0.007899,-0.002124,0
3000,3035,0.715899,0.007562,0.010562,-0.003,0
3000,3036,0.548299,0.000086,0.000156,-0.00007,0
3000,3038,0.708556,0.002009,0.002836,-0.000827,0
3000,3039,0.542989,0.010236,0.018851,-0.008615,0
3000,3040,0.672475,0.034699,0.051599,-0.0169,0
3000,3041,0.649895,0.000047,0.000072,-0.000025,0.004899
3000,3044,0.605899,0.00436,0.007195,-0.002835,0
3000,3047,0.808585,0.000356,0.00044,-0.000084,0.000196
3000,3051,0.712141,0.015895,0.02232,-0.006425,0
3000,3053,0.811318,0.000065,0.00008,-0.000015,0.116668
3000,3054,0.657093,0.00006,0.000092,-0.000032,0.001811
3000,3057,0.697163,0.000059,0.000084,-0.000025,0.008714
3000,3058,0.574282,0.040809,0.071061,-0.030252,0
3000,3059,0.700866,0.04842,0.069087,-0.020667,0
3000,3062,0.904796,0.000044,0.000049,-5.00E-06,0.544202
3000,3064,0.700709,0.053227,0.075962,-0.022735,0
3000,3065,0.73914,0.001839,0.002488,-0.000649,0
3000,3066,0.682789,0.000724,0.001061,-0.000337,0
3000,3067,0.675939,0.014663,0.021693,-0.00703,0
3000,3068,0.50896,0.000579,0.001138,-0.000559,0
3000,3069,0.623063,0.000044,0.000071,-0.000027,0.002509
3000,3070,0.69341,0.001188,0.001713,-0.000525,0
3000,3071,0.663171,0.000294,0.000443,-0.000149,0
3000,3072,0.701953,0.027234,0.038798,-0.011564,0
3000,3073,0.688997,0.182299,0.264586,-0.082287,0
3000,3074,0.878778,0.000334,0.000381,-0.000047,0.030098
3000,3079,0.621196,0.000216,0.000348,-0.000132,0
3000,3084,0.71224,0.000288,0.000404,-0.000116,0
3000,3094,0.594006,0.002763,0.004652,-0.001889,0
3000,3095,0.730795,0.003837,0.005251,-0.001414,0
3000,3101,0.702745,0.000177,0.000252,-0.000075,9.00E-06
3000,3103,0.889552,0.00025,0.000282,-0.000032,0.089812
3000,3105,0.74387,0.000659,0.000886,-0.000227,0
3000,3107,0.760694,0.000197,0.00026,-0.000063,0.000314
3000,3109,0.772223,0.000086,0.000111,-0.000025,0.02522
3000,3111,0.865423,0.000148,0.000171,-0.000023,0.10621
3000,3113,0.694156,0.000142,0.000204,-0.000062,0.000036
3000,3114,0.747934,0.000144,0.000193,-0.000049,0.001038
3000,3115,0.562802,0.000096,0.000171,-0.000075,0
3000,3116,0.721417,0.000126,0.000175,-0.000049,0.000524
3000,3117,0.836592,0.000226,0.00027,-0.000044,0.013143
3000,3124,0.719188,0.000086,0.00012,-0.000034,0.003777
3000,3125,0.843974,0.000357,0.000423,-0.000066,0.003065
3000,3126,0.684256,0.000275,0.000402,-0.000127,0
3000,3128,0.660073,0.000081,0.000122,-0.000041,0.000361
3000,3130,0.628789,0.000317,0.000503,-0.000186,0
3000,3131,0.675243,0.002146,0.003177,-0.001031,0
3000,3132,0.74975,0.000501,0.000668,-0.000167,0
3000,3133,0.811717,0.000087,0.000108,-0.000021,0.070285
3000,3134,0.74291,0.00044,0.000592,-0.000152,0
3000,3135,0.614668,0.000073,0.000118,-0.000045,0.000064
3000,3136,0.850697,0.000406,0.000478,-0.000072,0.002646
3000,3137,0.694091,0.000109,0.000157,-0.000048,0.00029
3000,3139,0.684622,0.060009,0.087652,-0.027643,0
3000,3140,0.705779,0.040373,0.057204,-0.016831,0
3000,3141,0.653987,0.000213,0.000326,-0.000113,0
3000,3144,0.641003,0.000946,0.001475,-0.000529,0
3000,3145,0.603024,0.000493,0.000817,-0.000324,0
3000,3146,0.648646,0.003582,0.005522,-0.00194,0
3000,3147,0.677685,0.006176,0.009113,-0.002937,0
3000,3148,0.702321,0.000095,0.000136,-0.000041,0.001067
3000,3149,0.679808,0.004878,0.007176,-0.002298,0
3000,3150,0.667146,0.002387,0.003578,-0.001191,0
3000,3151,0.619806,0.00024,0.000387,-0.000147,0
3000,3153,0.634617,0.001776,0.002798,-0.001022,0
3000,3154,0.628247,0.000134,0.000213,-0.000079,0
3000,3156,0.747826,0.000224,0.000299,-0.000075,0.000044
3000,3157,0.615489,0.023491,0.038166,-0.014675,0
3000,3159,0.580446,0.000477,0.000822,-0.000345,0
3000,3161,0.58888,0.00012,0.000204,-0.000084,0
3000,3162,0.553772,0.000219,0.000396,-0.000177,0
3000,3163,0.526019,0.000463,0.000879,-0.000416,0
3000,3164,0.656295,0.000102,0.000155,-0.000053,0.000048
3000,3166,0.640222,0.000084,0.000131,-0.000047,0.000088
3000,3167,0.535096,0.000654,0.001223,-0.000569,0
3000,3169,0.644964,0.002101,0.003258,-0.001157,0
3000,3171,0.721026,0.000095,0.000131,-0.000036,0.002654
3000,3172,0.507303,0.00019,0.000375,-0.000185,0
3000,3173,0.560176,0.002079,0.003712,-0.001633,0
3000,3175,0.539916,0.000498,0.000922,-0.000424,0
3000,3176,0.580679,0.00366,0.006302,-0.002642,0
